states: location[$x],states: location[$y]
-1.4593569622983362,-2.5112631955058093
-0.8388722523186397,-2.002674237772756
-0.4117255711183944,-2.7163023113986866
-4.246716732574877,-5.0
-3.8040849388362856,-4.452131060209336
-3.5590751733306396,-3.9159514504654838
-2.7871958534117844,-3.9595633254505125
-2.1008734158759217,-3.377164732796436
-1.4793951790753848,-2.8667100541483452
-2.401734296797233,-2.4477518348156573
-3.370566666456095,-2.917888994789909
-3.1201890101016847,-2.8115239789036406
-3.9672487336751407,-2.8115239789036406
-5.0,-4.733674007721849
-4.791196984519605,-3.7264371533558784
-4.4374991314991865,-3.7264371533558784
-3.658723896176299,-2.9268538049747788
-3.2183884288415907,-3.1443744964868134
-3.204467061247428,-2.636011230772502
-2.682330400734891,-2.643936462692358
-1.854752476510957,-2.9067307718247086
-1.6402825525671054,-2.520388235209959
-0.9084842289660449,-1.7937618604534853
-4.440546875667546,-5.0
-3.9043403121554636,-4.4566793704102405
-3.2155334020399637,-4.126087797882629
-3.2155334020399637,-3.493882238641053
-3.354773433622466,-3.695729742802623
-3.3035860491195526,-3.177736996088695
-3.019144135574836,-2.295161392547929
-3.038008944536612,-1.8608521033525574
-2.9131037751078663,-1.2477365669020286
-2.436588433497134,-0.7148993944328482
-5.0,-4.623150014238027
-4.327862078528251,-4.623150014238027
-3.5692575700992966,-4.411290936342648
-3.3430120006814747,-3.756123705371246
-2.817675503382184,-4.003488760132765
-2.247533204566269,-3.27394521256077
-1.2382437121689092,-2.463229284338296
-0.4223146218693177,-2.1511010102983597
0.21919535818896574,-1.4734665871477488
-0.2679158617336306,-1.225404138202434
-5.0,-3.9900014427072645
-4.5855443866535825,-3.053915390597415
-4.5855443866535825,-2.4768506912342687
-3.999672731378799,-1.8083427771693517
-4.942975225936531,-1.3118560724408457
-4.5038809294138735,-1.2539751152799645
-4.118968448749567,-0.9051525645762856
-3.282683303529224,-0.7136326254243661
-2.3618564560084168,-0.29343725787088554
-2.0733629471167414,0.3670584153596865
-4.479729610636118,-5.0
-4.633952775450767,-3.9900029509252106
-4.248297291503914,-3.351882366839
-3.7506693692829423,-2.653607951694042
-3.7506693692829423,-1.9831594265721426
-2.797317314102317,-1.3544273429392253
-1.9088147998056284,-1.4542811381803247
-0.9188667089758729,-0.4606163530850029
-1.644489525399978,-0.16715318691463887
-1.430771453290903,0.2756779156085452
-4.870328217900005,-4.943208941353014
-4.340840743409076,-4.392362010319411
-3.570514653921014,-4.279414443582631
-2.679515345400124,-3.485060885466097
-2.058170430904611,-3.485060885466097
-1.9628331413044486,-2.988537536941749
-1.274819349937348,-2.82995555204769
-0.7848952222281049,-2.8500743686100063
-0.2705559368047379,-2.6765669680483963
0.4034878358071192,-1.6837789793241589
-4.609373154096339,-5.0
-3.927095916603005,-4.537606160110316
-4.715490588297787,-4.537606160110316
-4.685476557937477,-4.772699055076044
-3.969164764973037,-5.0
-3.5534363063601915,-5.0
-2.946307565311035,-4.8457797691959765
-1.9363312844215521,-4.30059401723376
-1.2424721751848506,-4.186137456582701
-0.6573939091819291,-3.501213244620128
-4.531580520826251,-5.0
-5.0,-5.0
-4.92309783717904,-4.9564029585937215
-5.0,-4.79700416651035
-5.0,-5.0
-5.0,-4.471731673165781
-4.307689976909147,-4.540764535153882
-3.8460418598027384,-4.192865523084359
-3.8985918248106484,-3.2243104203837922
-2.888672487685566,-2.849183797329052
-4.492423915952978,-4.341184956847614
-5.0,-4.203564570000161
-4.437690762185721,-4.015539882489529
-4.0393763113800905,-4.015539882489529
-3.840458911570715,-3.798556853551845
-2.872854080054859,-3.4144925506430845
-2.4155092182492632,-3.8341627158324716
-2.288582709729757,-3.0182929878335276
-2.042248784635757,-3.0182929878335276
-1.2085252092605863,-3.931308820425225
-4.208349807964751,-4.501162653965034
-4.2434001189378066,-4.501162653965034
-4.211632902984019,-4.261879956472499
-4.940895300857168,-4.719746569572446
-4.366911673319398,-4.460397668986565
-4.822621113449952,-3.5402460530463227
-4.12078379823681,-3.2709400355475284
-3.603631366171986,-2.2872178379100587
-2.9856424302079865,-1.6927423640919892
-2.1776266056840057,-1.1660912186329093
-4.846719765390579,-4.429321625033239
-4.305377199492032,-3.869354236578875
-3.8235658216637116,-3.070390432776745
-2.8136758859015085,-3.2928814861954177
-2.524375625086516,-2.819913530419269
-1.953817134679734,-2.5090378561547957
-1.3725814574220567,-1.947676546272152
-2.093857693423163,-0.9545704125124956
-1.6517277430573576,-0.947188443612237
-1.599422172652721,-0.7946616290038127
-4.783342833615734,-4.3391034283723355
-3.9670734156964813,-5.0
-3.7691587430527425,-4.365472246904809
-4.560112800151035,-5.0
-3.8216242970507475,-5.0
-3.3600242333616075,-5.0
-3.3600242333616075,-4.587407714256309
-3.372816216715081,-3.9210476674515164
-3.2392160927393907,-3.391273884720811
-2.891682074925471,-3.238023953489792
-4.411160946315004,-4.646864148276495
-3.9809610139212186,-4.235437995743671
-3.45265552544231,-3.6618936406128206
-3.268301690183592,-3.6618936406128206
-4.078890741864408,-3.3680481808762
-3.3382605362380966,-2.400441804935173
-2.393467647773794,-1.498645571106203
-1.4884357058170403,-1.264644132137807
-1.4884357058170403,-1.264644132137807
-2.079002259795611,-0.746607389395902
-5.0,-4.485168998266379
-4.2272752403129505,-3.9601971802275595
-5.0,-3.1145927800807907
-3.990015289894007,-3.61624175752497
-4.35582182299755,-2.8913137307102117
-3.886852555489951,-2.4281830230960084
-3.1866582159057835,-2.3204403846017096
-3.1866582159057835,-1.9076687985395382
-2.1778461976264047,-1.982108511491959
-1.6088899170493645,-1.6106678679082682
-5.0,-4.831065253887607
-4.5897072651746,-4.21258548967822
-3.8885071811917737,-3.7132222788144778
-3.3555967634617354,-3.7627477920331605
-3.19547110225236,-3.18916429248116
-2.9994454808572244,-2.910091621512775
-2.6092765070914545,-2.3504387567140936
-2.290409088559183,-1.476979930675262
-1.7952016574955256,-1.398526767961623
-1.442671478202032,-1.2756654205697902
-5.0,-4.657684461757199
-5.0,-4.695252498283038
-4.543892229431943,-5.0
-3.7209152325283528,-4.392381958035411
-2.7268629259183457,-4.4323042075627335
-2.697716007949818,-4.4323042075627335
-2.74039098189274,-4.4323042075627335
-2.4277411251155,-3.951995739557716
-1.942095521608093,-4.058515143121475
-1.2154612154019577,-4.058515143121475
-4.19887035545622,-5.0
-3.463650023478281,-4.132585255266159
-4.353644939481331,-3.713229798269958
-4.232025070111892,-2.8275376372304843
-3.8643200719711643,-2.5683050368497664
-3.8643200719711643,-1.8676421122670364
-3.8643200719711643,-1.4725809554215838
-3.0830394984465195,-0.9872649324807652
-2.6412961273235562,-0.9690679636175759
-2.674889812749301,-0.36439650433208326
-4.288360038529726,-4.546916391100034
-4.59522669325534,-3.5369238420172344
-4.149227330776977,-3.188252958692723
-3.3255086943934584,-2.1783099699807114
-3.0023558318648687,-2.0596421765136808
-3.7803491921328796,-2.0596421765136808
-4.689463742729865,-2.0596421765136808
-4.11632246987618,-2.7777787813812496
-3.1064196735557847,-2.0401328622471215
-2.348835749493384,-1.6113451399581429
-4.883271095098045,-5.0
-4.307713892508806,-4.23881087451613
-4.167204128484006,-3.7878558411347107
-3.6188178601889938,-3.6413939225012157
-3.468299977272572,-3.410563288422972
-4.157282575397455,-2.8733547782908695
-3.831351009030482,-2.8733547782908695
-3.51085302337392,-2.0568087874111276
-3.494237307216215,-1.5019837048384033
-3.2091410493646935,-0.49297738354939935
-4.327240917579756,-4.802837367547354
-4.327240917579756,-5.0
-3.873981592620157,-4.850941721791051
-3.8379150186819873,-5.0
-2.882923373578782,-4.3429983193495705
-2.7010602237907677,-4.018306810524536
-2.72474298347304,-3.3349743719799507
-1.7151063448936796,-2.339939389302184
-2.3265980065053853,-1.830844226764604
-3.2695745088206243,-1.2954269012491297
-4.316846221843855,-5.0
-3.6903434065886973,-5.0
-2.7312827101628314,-5.0
-2.5798522498852567,-4.504843769683579
-2.1983400430957123,-4.95492894543284
-1.7785421773603618,-4.996455132263569
-1.181900005062195,-4.777632691728896
-2.062106628783553,-4.777632691728896
-1.1912759508962445,-4.0847561843926865
-0.6181289088425195,-4.0847561843926865
-4.20414364892644,-3.9900014427072645
-3.7420709847050846,-3.554525001643975
-3.406033323781875,-3.554525001643975
-2.414855553885417,-3.387578081509048
-2.4377364007746705,-2.683875047571595
-1.834832170212156,-2.916378819611611
-1.7947200080706258,-2.291866277476119
-1.5758879581163208,-2.291866277476119
-1.346158770021634,-1.4713496289743495
-0.5175312227473076,-1.4713496289743495
-4.157669872657886,-4.768150171608757
-3.279634103943031,-4.3160981759291
-3.475470105281363,-3.3061373144158788
-3.060401626359424,-3.0963272832685598
-3.060401626359424,-3.831479997810315
-2.2984532330371263,-3.3710631439066203
-1.5448841902585508,-2.860685214006198
-2.1670059490398406,-2.1480827321165767
-2.6215743227997055,-2.340782904960422
-3.2738902612411716,-1.9088501952185315
-4.521572384155388,-4.3237721941575025
-4.050939945869763,-4.255409297231716
-3.51778247289569,-3.245425067708152
-3.191473352384363,-2.450623127043308
-2.2788008444969474,-2.7761990191995873
-1.9812372178201791,-1.9153321027587193
-1.5575394994474854,-0.9600087030080149
-1.0953333505632918,-0.9600087030080149
-0.5965238153664216,-0.3059396480714762
-0.4916184761906383,0.013851632639300504
-4.023356723057715,-3.9900014427072645
-4.812236681194947,-3.9900014427072645
-4.769425806788459,-3.312418163764451
-4.274437107842292,-2.996081512176517
-3.452783371043753,-2.1749574279777693
-3.1241969551687854,-1.4926673301665723
-4.0707874016834795,-1.3408815460961006
-3.309633390978638,-1.4113108939101604
-2.7056225285410376,-1.0810332765586046
-3.1688723016409406,-1.330048097849091
-4.575833914245747,-4.323085973681541
-4.555995786997556,-3.855871932296797
-4.555995786997556,-4.681456229197648
-4.3940111739151675,-5.0
-3.6420680351999213,-3.990003306549424
-2.9499876904941122,-3.0837541520572875
-2.282407345081596,-3.347096886664357
-2.0209559958633476,-2.643229206740216
-2.5104083308135716,-2.0390697797067823
-1.9669595856228006,-2.6054045442173583
-4.2256443570252635,-4.450422819313003
-4.382434725751754,-3.617597806990429
-3.614840864030881,-4.4684568672465055
-4.149466852701415,-4.161924516764348
-4.727679152750708,-3.409762875951173
-4.443350077728111,-3.0539987157180937
-3.8152684206420937,-3.023474559757567
-3.251941854607213,-2.7554843456504443
-2.2423387664316063,-2.388192122167092
-1.2464025614489567,-2.0348943617571753
-4.754589328369006,-4.800053373882085
-4.921788359048948,-3.7900560818489586
-4.921788359048948,-3.018391622734286
-4.984001699933492,-4.001836078980659
-4.884788716099107,-3.845053437736113
-4.434282046982458,-2.8350614065623683
-4.2497742304168735,-2.4639884726385732
-3.6031058621422374,-1.5744310022759502
-2.894667500154683,-1.3630439562219627
-3.665679906468468,-2.2050665051618603
-5.0,-5.0
-4.34673949653161,-5.0
-3.811472242706623,-5.0
-3.811472242706623,-4.875286441489906
-3.6474011497996326,-4.06527245856971
-3.1172713015790103,-3.604557842751147
-2.2294369147085407,-3.3830974059532566
-2.226817720391145,-3.0095806689766786
-1.6545428142319334,-2.3006290455832574
-1.4197412696211273,-1.985241433843439
-4.313087125870487,-4.376630857150844
-3.6884950755456014,-4.376630857150844
-3.7657365690864926,-3.742474554274545
-3.0318877872180474,-3.0759089244968734
-2.1423504210485564,-2.315571176220589
-1.8408087808542821,-1.727015685054857
-1.0185062432388965,-0.9806654203578542
-0.8055718256258484,-0.9806654203578542
-0.17044031238320545,-0.22948293204952042
-0.40144411015648945,-0.008878526143428406
-4.668054519021532,-4.760530178557895
-4.208292311703098,-4.894019065219578
-3.538519215487784,-4.295412553972849
-3.0099004459407275,-4.411054463392065
-3.0099004459407275,-3.5000773954738023
-2.3248749191143845,-3.5243187249384595
-2.3248749191143845,-2.787905078247128
-1.3162799312744113,-1.779310090407155
-1.9351806420223399,-1.838570739316373
-1.1044012611907383,-1.5759706419514474
-3.9900014427072645,-4.606121139323623
-3.5812794518465734,-4.024065573902469
-2.8249303141845,-3.6491296421554953
-1.9577012611975846,-2.6393258078699784
-1.9577012611975846,-1.9319461192620047
-0.9558341408747459,-1.1527692605241033
-0.4056812038926625,-0.74116881220975
-0.4056812038926625,-0.23366871791294264
-0.6562448119827209,-0.21393076682676565
-0.29527099674804874,-0.23044836713063518
-5.0,-4.205547305339169
-4.369424324489475,-4.894754470429482
-3.793297264947409,-5.0
-3.5547072821294927,-4.453824777804488
-2.6679403679950817,-4.08156723780107
-2.474891036850835,-3.209319965491302
-2.396271058428783,-2.264672021671835
-3.2717923838888385,-2.264672021671835
-2.7976751470546377,-2.1119356499223803
-2.067449110131193,-1.1037384903791523
-4.925641284478306,-4.36450388813589
-4.4651041849245185,-4.453041814635784
-4.091848408576347,-3.901870395983331
-4.091848408576347,-3.591056126122713
-4.091848408576347,-3.226239247924966
-4.415830115549193,-3.9657739791086764
-3.460851143090531,-4.116156151787367
-3.203573717512142,-4.725487322959464
-4.198613407157245,-4.1050857130625396
-3.7991394419961786,-4.1050857130625396
-5.0,-4.683372140236295
-4.66576752084724,-4.2999854631092225
-3.854535776760096,-3.671466473885141
-3.037358414613224,-3.671466473885141
-2.326820421321449,-3.1046301745635736
-2.023546204169354,-2.3167712926083004
-1.0177950534458113,-2.824825002068873
-0.9700719117152159,-2.292969226222776
-0.9700719117152159,-1.6609526945257742
-0.48947855106556437,-0.7242553796050204
-4.378034708759774,-4.49174286696253
-4.084417301080521,-3.920192374594877
-3.6363828944843375,-3.454206760275761
-3.714798355067906,-2.8070206150346064
-3.714798355067906,-2.6129423750577665
-2.926231841559744,-2.515651138514644
-2.6477126600525756,-1.5219165378393202
-1.8400849259885104,-1.0947729161506246
-1.613498867304108,-1.9271961614246198
-0.8722675952066957,-0.977639144689002
-4.571450929755561,-4.218445924401538
-3.9936783534463625,-3.4057227747890297
-3.2628127483176086,-3.798653578467818
-3.841195060554581,-3.381236064489076
-3.3700044673254723,-2.7675343942312405
-2.6277331515944544,-2.9563977762944007
-2.6277331515944544,-2.5298445618576597
-1.9558500474829494,-1.5212011786751327
-1.3781197080792025,-1.5212011786751327
-0.4005567859343284,-0.9532914172461225
-4.976636216941436,-4.644732330755917
-4.972618900453898,-5.0
-4.972618900453898,-4.723928400474234
-4.455019508202216,-4.00708352175703
-3.9556468205138335,-3.629494957723739
-3.273277465209504,-3.629494957723739
-2.9541917450925426,-3.1325171601742463
-2.2050997556383276,-2.7426379109200334
-1.8120301036671975,-2.1276847513119543
-1.0218500685836462,-2.1276847513119543
-5.0,-5.0
-4.675044227066295,-4.542802622209745
-4.157966495361734,-4.092802468255531
-3.47682416209169,-4.732733131344616
-2.9520182021421695,-4.521890280462922
-2.9520182021421695,-4.164000989153178
-2.1173362236299607,-4.02245961101216
-1.4971546216888938,-3.230817993295825
-1.0372837762905014,-2.3240813168666534
-1.4652421252581014,-1.3352141491227492
-4.295059050993208,-4.082950914068764
-3.6253812552955877,-4.14545911909322
-3.5219230119622207,-4.2275221954988345
-2.631470303469447,-4.2275221954988345
-1.6293851190955677,-4.902474224959808
-0.9448559555145171,-4.273424938767855
-0.4832878155219655,-4.273424938767855
0.07373396694783158,-4.154185426420077
0.9862335115565235,-3.400640296697508
0.9862335115565235,-3.270005561161491
-4.559411912960444,-4.738996131253001
-3.810848147245095,-4.185221194655722
-3.018187826923285,-3.7671889426535907
-2.5293438926610925,-2.8604827713538397
-2.3736753486445976,-3.01112141583273
-1.9941473449207952,-2.805640552745547
-1.1165431158045287,-1.9546528294601395
-0.7192101214358699,-1.3761079837813026
-1.1753332821877511,-0.6820882626963338
-0.46933251373832596,-0.6175844848082899
-5.0,-4.040576753305547
-5.0,-3.0305819683848316
-4.369330550797152,-2.352056719448089
-3.8673029087346578,-1.7761291187466917
-3.132200476346731,-1.9018563404698638
-2.545947569989057,-2.2999998312859926
-2.5602542957755596,-2.683137367536938
-1.7943275747382363,-2.264742753997855
-2.375839452561535,-2.202899058006556
-1.8783493574396917,-1.2658672889035776
-5.0,-4.182595183173941
-4.718583580854083,-5.0
-4.500537692975308,-4.559152146653564
-4.060737556081511,-4.045462648084815
-3.5612241154132387,-3.649511543900421
-3.3977442411459293,-3.0757060867977475
-3.0139730334166206,-2.3438038662782077
-2.082588230223365,-1.8413615864149402
-2.4153293050263036,-1.806059546061353
-1.8894581580859424,-1.018201240846349
-4.218823280032202,-5.0
-3.8483698181444015,-4.110279875467617
-3.5129183459532416,-3.9400881446380382
-2.7510566052557452,-3.9400881446380382
-2.6552334430164595,-3.8259349061654753
-2.0575657918085897,-3.0924794050322864
-1.684782688753453,-3.8575998459668788
-1.1507086510696052,-4.303567312415723
-2.0956882687293183,-4.1711178909298505
-1.7152566984081759,-3.853712501183438
-4.842991636270774,-5.0
-4.465926745585475,-4.644626966240966
-4.252936789390066,-3.7109885407113636
-3.81759682067958,-3.2990601728023994
-3.064048719887586,-2.9613786678504224
-2.9375382723417394,-2.4302126648928484
-2.6264402658497796,-1.716592341304549
-2.6264402658497796,-1.176883298871026
-2.176917824220809,-0.5611883775673272
-1.7181095057643905,-0.5611883775673272
-4.021171782411045,-4.957453446494142
-3.5410414513745607,-4.566771710845277
-2.5815181377253795,-4.5580712408570125
-3.4447233130653037,-4.170268565450069
-4.0106190301228555,-3.973961224144735
-4.0106190301228555,-3.973961224144735
-3.478953240193709,-4.135828718450811
-2.7223109366941505,-4.135828718450811
-2.3619067558768023,-3.5402948266370715
-2.058972311240825,-2.7613966067920885
-4.702770698975323,-4.515669298687358
-3.787984218110382,-3.9530738736211672
-3.5253879426387553,-3.5111420069373245
-4.414299954418689,-2.8865631595008945
-3.4876876938836254,-1.8777625205998418
-4.150713698318087,-1.3034177676919525
-3.630185043846836,-1.0409853027152152
-3.2397715750347205,-0.7369613845530768
-2.754308125723963,-0.04577084896670547
-3.197344298330798,0.45886801078680584
-4.222356099960494,-5.0
-3.890721546691119,-5.0
-4.682374966599875,-4.514881132439381
-3.9835803992871073,-4.133217412634517
-3.4870115186568578,-3.3623022437805554
-3.269858563417463,-2.6932723194989348
-2.8352363000182925,-2.1934802519070358
-2.6661314387823376,-1.296390676283094
-2.435304350010019,-1.2366095334343896
-2.4777641502276766,-1.2366095334343896
-4.131274137032462,-4.660472816390956
-3.7538817496633667,-3.907197123781012
-3.2258549076832663,-3.7462745034132237
-3.1481938153452087,-3.5400562994321256
-2.8372617525187516,-3.102335714215256
-2.743588614704871,-2.7351929367845553
-2.2624823458736425,-1.9678800616015348
-1.2838136284789243,-2.099404006671927
-0.46564199549135876,-2.869450074020267
0.5032328466920944,-2.2851729804216676
-4.785595385943646,-4.6642392874441105
-4.252581718732489,-4.564831648270351
-4.744242559052726,-4.122512759265795
-4.744242559052726,-4.470317653146751
-4.787569964591565,-3.6971631573494914
-4.787569964591565,-3.0841474865074696
-4.787569964591565,-3.121955503475156
-4.764877896407105,-3.121955503475156
-4.0557878695717475,-2.6193398292263943
-3.5656785780713647,-1.674806925136735
-4.181847426783076,-4.586192464597564
-5.0,-4.388802806696767
-4.589700763087607,-3.94342265026804
-3.824286057932243,-3.2346418364983647
-3.2021951368966177,-3.5031979420659143
-2.6838006482644454,-3.432167269404719
-2.1436637073197744,-2.8485291962575765
-2.325909204121416,-2.741151787909917
-2.184724049734061,-2.4623568057843936
-1.9370754439195697,-1.6567382643666324
-4.519753076680966,-4.5630768737852225
-5.0,-3.8166335543041825
-5.0,-3.4836211467880704
-4.743996029901161,-3.165885998884945
-4.658468660315845,-2.707214103103222
-4.390220147724906,-2.7434437508401692
-3.4939127239372096,-2.6099920434376638
-3.3845800350512913,-2.3835757400005693
-3.3845800350512913,-1.7647464833170208
-3.3845800350512913,-2.740149789134866
-4.488454001465134,-4.389927486787652
-3.505542675534244,-3.807730442632173
-2.864570869927096,-4.257855125409399
-2.100493601519455,-4.257855125409399
-1.3135727166864415,-3.495909181116831
-1.3135727166864415,-3.2272328906128505
-0.6118468997634354,-2.7446533401798248
-0.4521755559563793,-1.830561137421249
-1.2819057878859903,-2.058662717568494
-0.3124538973838821,-1.5955432142914463
-3.9900014427072645,-4.0829996458982025
-3.699180374234297,-3.7892977960435155
-3.63685311728643,-2.779348073580164
-3.63685311728643,-2.0355225175435026
-3.7809171564407182,-1.7787246139576673
-2.77138661614993,-0.8547342589570871
-2.77138661614993,-0.13861856120239346
-2.3068078687576756,0.8526011301324535
-1.8069823898361357,0.8526011301324535
-1.0309008127929993,1.5143821138019162
-4.233920412303684,-5.0
-3.658271913306098,-4.896741667553721
-3.392851047257256,-4.299397501792606
-2.817145506866952,-3.3578973780431394
-2.79870787770574,-2.904142850338779
-2.0338053576278687,-2.674627206119297
-1.0262152431718197,-2.2713753438258073
-0.6996395994536293,-1.947062560239742
-0.6996395994536293,-1.5982614919648621
-0.6281129044291771,-1.4697116633175282
-4.558966676031389,-5.0
-4.558966676031389,-4.352236490156019
-3.8161233678516426,-3.416737459158067
-4.177708588199391,-2.677953740823271
-3.530032547179248,-1.9316706150400624
-3.2230007212699125,-1.3394672690431575
-3.2230007212699125,-0.44169176723999637
-2.215984404681668,0.10370461661109365
-1.3758086825878362,0.5945923324029654
-1.5580088284410438,0.5945923324029654
-4.409843215720606,-4.846912826227031
-3.5312472935305905,-3.9296900355971927
-2.9606124225563333,-3.5156872642419046
-2.611952323069012,-2.936633054729338
-1.9953270215150312,-3.5754802533758574
-1.7158438277485748,-2.6795122611275826
-1.1924000471216627,-2.1216612823883434
-1.1664354765588052,-1.214242653803423
-0.406481054180868,-1.8073541298996947
-0.406481054180868,-1.8018869799141113
-5.0,-4.508389676020739
-4.77077031595202,-4.095013378401268
-4.570885116648512,-3.4147586257882434
-4.052702408799603,-2.7874709986056656
-3.9777512909099757,-3.1144242509819935
-3.228087331354867,-2.1045060878390216
-2.3568072612593856,-1.9213434129453162
-1.7361502302140535,-2.8483206419011284
-2.741852011163002,-2.8483206419011284
-2.741852011163002,-2.21812118646339
-4.834766668103601,-5.0
-4.3005349104229005,-4.392564301645597
-3.892902241216306,-3.7409835159595173
